date,total_pnl,median_pnl,trade_count,win_rate,total_volume,avg_trade_size,long_ratio,fg_value,classification,is_profitable,weekend,cumulative_pnl,sentiment_group,fg_yest,pnl_yest,vol_yest,target,intensity_q,sharpe_proxy
2025-01-09,46975.928902,0.0,522,0.2777777777777778,1020733.25,1955.427681992337,0.3850574712643678,69.0,Greed,True,False,3776616.6958319996,Greed,70.0,130117.090554,3177275.18,0.0,Mid-High,1.0044072578142105
2025-01-10,-10116.875552,0.63832,819,0.5274725274725275,6547449.68,7994.444053724053,0.4468864468864469,50.0,Neutral,False,False,3766499.8202799996,Neutral,69.0,46975.928902,1020733.25,1.0,Mid-Low,-0.20849784300725974
2025-01-11,2269.080536,0.0,283,0.24381625441696114,1658098.71,5859.006042402827,0.5865724381625441,69.0,Greed,True,True,3768768.9008159996,Greed,50.0,-10116.875552,6547449.68,1.0,Mid-High,0.046739384211888814
2025-01-12,5742.241803,0.72332,602,0.7840531561461794,2258459.17,3751.59330564784,0.1345514950166113,62.0,Greed,True,True,3774511.142619,Greed,69.0,2269.080536,1658098.71,1.0,Mid-Low,0.11878658509323275
2025-01-13,9655.429352,0.0,408,0.3872549019607843,2936648.0100000002,7197.666691176471,0.5882352941176471,61.0,Greed,True,False,3784166.5719709997,Greed,62.0,5742.241803,2258459.17,1.0,Mid-Low,0.20079679930962055
2025-01-14,16069.512355,0.0,275,0.49818181818181817,876581.97,3187.5708,0.33454545454545453,63.0,Greed,True,False,3800236.0843259995,Greed,61.0,9655.429352,2936648.0100000002,1.0,Mid-Low,0.3341770147444282
2025-01-15,14819.5883,0.0,267,0.4606741573033708,1801599.8900000001,6747.565131086143,0.34831460674157305,70.0,Greed,True,False,3815055.6726259994,Greed,63.0,16069.512355,876581.97,1.0,Mid-High,0.8380891866601899
2025-01-16,20807.709328,0.0,371,0.3423180592991914,3049692.96,8220.196657681941,0.30727762803234504,75.0,Extreme Greed,True,False,3835863.3819539994,Greed,70.0,14819.5883,1801599.8900000001,1.0,High,2.0099018657891783
2025-01-17,7006.415608,0.515012,238,0.5294117647058824,1110230.46,4664.8338655462185,0.39915966386554624,75.0,Extreme Greed,True,False,3842869.7975619994,Greed,75.0,20807.709328,3049692.96,1.0,High,1.0683581564444524
2025-01-18,443.2330819999997,0.0,651,0.38095238095238093,2711629.88,4165.330076804916,0.5422427035330261,77.0,Extreme Greed,True,True,3843313.0306439996,Greed,75.0,7006.415608,1110230.46,1.0,High,0.06348499210122498
2025-01-19,87923.799302,0.0,1567,0.20229738353541799,9715215.3,6199.8821314613915,0.5366943203573707,77.0,Extreme Greed,True,True,3931236.8299459997,Greed,77.0,443.2330819999997,2711629.88,1.0,High,2.965335629664177
2025-01-20,87277.239173,0.3825,1315,0.5224334600760456,8287327.01,6302.149817490495,0.5741444866920152,76.0,Extreme Greed,True,False,4018514.069119,Greed,77.0,87923.799302,9715215.3,1.0,High,2.3239565652283263
2025-01-21,11077.839421,0.0,530,0.3867924528301887,1523729.82,2874.961924528302,0.27358490566037735,76.0,Extreme Greed,True,False,4029591.9085399997,Greed,76.0,87277.239173,8287327.01,1.0,High,0.29162938080587963
2025-01-22,20524.408057,0.0,832,0.28125,1778406.43,2137.5077283653845,0.35697115384615385,84.0,Extreme Greed,True,False,4050116.3165969998,Greed,76.0,11077.839421,1523729.82,1.0,High,0.5459195246613412
2025-01-23,101256.24216,7.492465,1218,0.6609195402298851,3697028.66,3035.3273070607556,0.4605911330049261,75.0,Extreme Greed,True,False,4151372.5587569997,Greed,84.0,20524.408057,1778406.43,1.0,High,2.266697513669643
2025-01-24,10602.779738,0.5630105000000001,874,0.5583524027459954,1611433.45,1843.7453661327231,0.4096109839816934,75.0,Extreme Greed,True,False,4161975.338495,Greed,75.0,101256.24216,3697028.66,0.0,High,0.23999887160279917
2025-01-25,-10348.016255999999,0.0,506,0.27865612648221344,1239377.7,2449.363043478261,0.6225296442687747,75.0,Extreme Greed,False,True,4151627.322239,Greed,75.0,10602.779738,1611433.45,1.0,High,-0.22417658152925896
2025-01-26,40823.466668,0.0,451,0.43458980044345896,1201173.66,2663.3562305986693,0.3902439024390244,73.0,Greed,True,True,4192450.788907,Greed,75.0,-10348.016255999999,1239377.7,1.0,Mid-High,0.9734306972222887
2025-01-27,41331.765392,0.0,773,0.4760672703751617,1508028.31,1950.8775032341528,0.6597671410090556,71.0,Greed,True,False,4233782.554299,Greed,73.0,40823.466668,1201173.66,1.0,Mid-High,1.148467041717811
2025-01-28,17979.613973,2.573011,498,0.6285140562248996,579412.17,1163.4782530120483,0.3152610441767068,72.0,Greed,True,False,4251762.168272,Greed,71.0,41331.765392,1508028.31,1.0,Mid-High,0.5071781312727763
2025-01-29,23421.01147,0.0,910,0.4164835164835165,1897513.41,2085.1795714285713,0.48131868131868133,72.0,Greed,True,False,4275183.179742,Greed,72.0,17979.613973,579412.17,1.0,Mid-High,0.6632175399354251
2025-01-30,23097.471385,0.0,1067,0.3467666354264292,3014397.17,2825.114498594189,0.25023430178069356,70.0,Greed,True,False,4298280.651127,Greed,72.0,23421.01147,1897513.41,1.0,Mid-High,1.292355240386968
2025-01-31,35868.296773,0.8434925,1016,0.5413385826771654,2783411.48,2739.578228346457,0.31791338582677164,76.0,Extreme Greed,True,False,4334148.9479,Greed,70.0,23097.471385,3014397.17,1.0,High,1.995267069120474
2025-02-01,32300.205017,1.763296,634,0.5962145110410094,1363746.44,2151.019621451104,0.555205047318612,68.0,Greed,True,True,4366449.152917,Greed,76.0,35868.296773,2783411.48,1.0,Mid-High,3.478371052203042
2025-02-02,162854.759623,0.0,1319,0.35860500379075055,5661092.29,4291.957763457164,0.6315390447308568,60.0,Greed,True,True,4529303.912540001,Greed,68.0,32300.205017,1363746.44,1.0,Mid-Low,3.1780823930739004
2025-02-03,348871.326269,0.0,2380,0.4634453781512605,22592901.37,9492.815701680673,0.4584033613445378,44.0,Fear,True,False,4878175.238809001,Fear,60.0,162854.759623,5661092.29,1.0,Low,2.807524051048828
2025-02-04,416876.88812,0.0,2512,0.276671974522293,15678409.27,6241.404964171974,0.455015923566879,72.0,Greed,True,False,5295052.126929001,Greed,44.0,348871.326269,22592901.37,1.0,Mid-High,2.4770719054222345
2025-02-05,56706.235562,0.0,1297,0.3215111796453354,8743231.51,6741.1191287586735,0.5312259059367772,54.0,Neutral,True,False,5351758.362491001,Neutral,72.0,416876.88812,15678409.27,1.0,Mid-Low,0.34454564152591566
2025-02-06,33803.799733,0.0,1703,0.46095126247798,2818508.87,1655.0257604227834,0.6829125073399882,49.0,Neutral,True,False,5385562.162224001,Neutral,54.0,56706.235562,8743231.51,1.0,Mid-Low,0.20711888169082654
2025-02-07,22450.002091,0.0,1524,0.2821522309711286,3460263.54,2270.5141338582675,0.6279527559055118,44.0,Fear,True,False,5408012.164315001,Fear,49.0,33803.799733,2818508.87,1.0,Low,0.13612959713315528
2025-02-08,586.703253,0.0,575,0.19130434782608696,839734.97,1460.4086434782607,0.7843478260869565,44.0,Fear,True,True,5408598.867568001,Fear,44.0,22450.002091,3460263.54,1.0,Low,0.003467954505614746
2025-02-09,150551.829492,0.0,764,0.4306282722513089,2920919.7,3823.19332460733,0.5602094240837696,46.0,Neutral,True,True,5559150.697060001,Neutral,44.0,586.703253,839734.97,1.0,Low,0.8904548445779359
2025-02-10,63908.49465,0.0,889,0.4780652418447694,3624958.44,4077.5685489313837,0.4049493813273341,43.0,Fear,True,False,5623059.191710001,Fear,46.0,150551.829492,2920919.7,0.0,Low,0.44077524263300055
2025-02-11,-6093.784817,0.0,848,0.21816037735849056,2797544.17,3298.990766509434,0.4268867924528302,47.0,Neutral,False,False,5616965.406893001,Neutral,43.0,63908.49465,3624958.44,1.0,Low,-0.11500470650332748
2025-02-12,19848.635032,0.0,1031,0.4626576139670223,4143974.54,4019.3739476236665,0.3937924345295829,46.0,Neutral,True,False,5636814.041925001,Neutral,47.0,-6093.784817,2797544.17,1.0,Low,0.37049922869275537
2025-02-13,27829.534238,0.0,1370,0.4678832116788321,3199852.21,2335.6585474452554,0.43284671532846714,50.0,Neutral,True,False,5664643.576163001,Neutral,46.0,19848.635032,4143974.54,1.0,Mid-Low,0.5177726256396692
2025-02-14,213860.675308,0.0,1655,0.42900302114803623,4007103.42,2421.210525679758,0.3214501510574018,48.0,Neutral,True,False,5878504.251471002,Neutral,50.0,27829.534238,3199852.21,1.0,Low,2.5540205265279448
2025-02-15,45042.92701,0.0,932,0.4302575107296137,1712852.95,1837.8250536480687,0.6148068669527897,50.0,Neutral,True,True,5923547.178481001,Neutral,48.0,213860.675308,4007103.42,1.0,Mid-Low,0.5671927065267411
2025-02-16,2369.478425,0.0,681,0.44052863436123346,806177.64,1183.8144493392072,0.5066079295154186,54.0,Neutral,True,True,5925916.656906001,Neutral,50.0,45042.92701,1712852.95,1.0,Mid-Low,0.031549142710842686
2025-02-17,1818.573295,0.0,941,0.22422954303931988,2031044.64,2158.3896280552603,0.6620616365568545,51.0,Neutral,True,False,5927735.230201001,Neutral,54.0,2369.478425,806177.64,1.0,Mid-Low,0.023569950297267928
2025-02-18,91204.672403,0.061069,1676,0.5119331742243437,3371128.68,2011.413293556086,0.6270883054892601,47.0,Neutral,True,False,6018939.902604002,Neutral,51.0,1818.573295,2031044.64,1.0,Low,1.2084318692916551
2025-02-19,14985.794701,0.0,1361,0.4276267450404115,3263930.24,2398.185334313005,0.6348273328434975,44.0,Fear,True,False,6033925.697305001,Fear,47.0,91204.672403,3371128.68,1.0,Low,0.1974457945739444
2025-02-20,46008.794102,0.0,2012,0.47912524850894633,4628609.29,2300.5016351888667,0.39165009940357853,49.0,Neutral,True,False,6079934.491407001,Neutral,44.0,14985.794701,3263930.24,1.0,Mid-Low,0.6130350180799292
2025-02-21,119693.49395,0.109988,1873,0.5221569674319274,3972159.88,2120.747399893219,0.397223705285638,55.0,Greed,True,False,6199627.985357001,Greed,49.0,46008.794102,4628609.29,1.0,Mid-Low,2.6443932035661972
2025-02-22,25278.704178,0.0,686,0.4970845481049563,3175570.2,4629.111078717201,0.5247813411078717,49.0,Neutral,True,True,6224906.689535001,Neutral,55.0,119693.49395,3972159.88,1.0,Mid-Low,0.5503133467113704
2025-02-23,10656.934251,0.0,520,0.45,1141310.74,2194.8283461538463,0.5442307692307692,50.0,Neutral,True,True,6235563.6237860015,Neutral,49.0,25278.704178,3175570.2,1.0,Mid-Low,0.2378529362803868
2025-02-24,38470.176242,0.0,5616,0.39672364672364674,11223619.59,1998.5077617521367,0.5795940170940171,49.0,Neutral,True,False,6274033.800028002,Neutral,50.0,10656.934251,1141310.74,1.0,Mid-Low,0.9382536641840783
2025-02-25,204762.177034,0.0,6246,0.260646813960935,19414984.36,3108.3868651937237,0.6781940441882806,25.0,Fear,True,False,6478795.977062002,Fear,49.0,38470.176242,11223619.59,1.0,Low,2.8663849496649565
2025-02-26,63229.063129,1.4922360000000001,1176,0.6709183673469388,4946958.13,4206.597049319727,0.32908163265306123,21.0,Extreme Fear,True,False,6542025.040191002,Fear,25.0,204762.177034,19414984.36,0.0,Low,0.9302309202660269
2025-02-27,-36525.167517,0.0,890,0.27752808988764044,1999898.43,2247.0768876404495,0.45617977528089887,10.0,Extreme Fear,False,False,6505499.872674002,Fear,21.0,63229.063129,4946958.13,1.0,Low,-0.45928560291212855
2025-02-28,225628.108748,0.0,1019,0.3886162904808636,4123660.77,4046.7721000981355,0.5201177625122669,16.0,Extreme Fear,True,False,6731127.981422002,Fear,10.0,-36525.167517,1999898.43,1.0,Low,2.2554524105125773
2025-03-01,10596.108968,0.0,174,0.4482758620689655,263824.13,1516.230632183908,0.603448275862069,20.0,Extreme Fear,True,True,6741724.090390002,Fear,16.0,225628.108748,4123660.77,1.0,Low,0.10447740443028208
2025-03-02,66914.320708,0.0120845,532,0.5018796992481203,6460848.74,12144.452518796992,0.5150375939849624,26.0,Fear,True,True,6808638.411098002,Fear,20.0,10596.108968,263824.13,1.0,Low,0.68460166204976
2025-03-03,616413.032233,9.005766,1482,0.6153846153846154,8244590.38,5563.151403508772,0.7213225371120108,33.0,Fear,True,False,7425051.443331002,Fear,26.0,66914.320708,6460848.74,1.0,Low,2.7872342566956028
2025-03-04,182075.566585,0.0,2402,0.25353871773522063,11124247.15,4631.24360949209,0.7277268942547876,15.0,Extreme Fear,True,False,7607127.009916002,Fear,33.0,616413.032233,8244590.38,1.0,Low,0.8252459788680758
2025-03-05,269328.365917,34.0166975,1660,0.7584337349397591,9193654.22,5538.345915662651,0.22590361445783133,20.0,Extreme Fear,True,False,7876455.375833002,Fear,15.0,182075.566585,11124247.15,1.0,Low,1.229097002647405
2025-03-06,16101.125561,0.0,760,0.48026315789473684,6765324.96,8901.743368421052,0.4881578947368421,25.0,Fear,True,False,7892556.501394002,Fear,20.0,269328.365917,9193654.22,1.0,Low,0.07638893388328058
2025-03-07,150236.061627,0.231811,2552,0.5223354231974922,19854275.48,7779.888510971787,0.4807993730407524,34.0,Fear,True,False,8042792.563021001,Fear,25.0,16101.125561,6765324.96,1.0,Low,0.7117959027063415
2025-03-08,24700.773359,4.088704,529,0.5689981096408318,892083.51,1686.3582419659735,0.5444234404536862,28.0,Fear,True,True,8067493.336380001,Fear,34.0,150236.061627,19854275.48,1.0,Low,0.11809741031340833
2025-03-09,19773.457395,0.0,1422,0.4409282700421941,10419697.99,7327.495070323488,0.6659634317862166,27.0,Fear,True,True,8087266.793775002,Fear,28.0,24700.773359,892083.51,0.0,Low,0.0922059551627824
2025-03-10,-10010.027269999999,0.0,2911,0.39745791824115423,16811790.68,5775.263029886637,0.539333562349708,20.0,Extreme Fear,False,False,8077256.766505001,Fear,27.0,19773.457395,10419697.99,0.0,Low,-0.09344335795660974
2025-03-11,-76880.729036,0.0,3286,0.18746195982958003,14016952.09,4265.657970176507,0.6451612903225806,24.0,Extreme Fear,False,False,8000376.0374690015,Fear,20.0,-10010.027269999999,16811790.68,1.0,Low,-0.6646124937230519
2025-03-12,288105.984215,1.6060059999999998,3968,0.5645161290322581,18618139.15,4692.071358366935,0.41507056451612906,34.0,Fear,True,False,8288482.021684001,Fear,24.0,-76880.729036,14016952.09,1.0,Low,2.3709567472370296
2025-03-13,14114.870873,0.0,962,0.4573804573804574,3285591.22,3415.375488565489,0.4864864864864865,45.0,Neutral,True,False,8302596.892557001,Neutral,34.0,288105.984215,18618139.15,1.0,Low,0.11604436314682419
2025-03-14,68646.160089,1.88254,2210,0.8538461538461538,8047187.16,3641.261158371041,0.1343891402714932,27.0,Fear,True,False,8371243.052646001,Fear,45.0,14114.870873,3285591.22,1.0,Low,0.596295383305273
2025-03-15,78694.624572,0.650626,261,0.5938697318007663,2355749.54,9025.86030651341,0.5900383141762452,46.0,Neutral,True,True,8449937.677218001,Neutral,27.0,68646.160089,8047187.16,0.0,Low,0.683155044997504
2025-03-16,-7910.943544999999,0.0,530,0.2320754716981132,10187921.51,19222.49341509434,0.5735849056603773,30.0,Fear,False,True,8442026.733673,Fear,46.0,78694.624572,2355749.54,1.0,Low,-0.06758626114044598
2025-03-17,26163.906513,0.0,920,0.4532608695652174,3592895.05,3905.320706521739,0.525,32.0,Fear,True,False,8468190.640186,Fear,30.0,-7910.943544999999,10187921.51,1.0,Low,0.228110312539759
2025-03-18,72322.788824,0.0,834,0.22541966426858512,4050655.47,4856.901043165468,0.4088729016786571,34.0,Fear,True,False,8540513.42901,Fear,32.0,26163.906513,3592895.05,1.0,Low,0.733012934156795
2025-03-19,29374.682341,0.0,1612,0.4162531017369727,4598813.57,2852.8620161290323,0.34925558312655086,32.0,Fear,True,False,8569888.111351,Fear,34.0,72322.788824,4050655.47,1.0,Low,0.8835280158371047
2025-03-20,10246.859436,0.0,771,0.4085603112840467,1652257.93,2143.0063942931256,0.3086900129701686,49.0,Neutral,True,False,8580134.970787,Neutral,32.0,29374.682341,4598813.57,1.0,Mid-Low,0.3033346865282955
2025-03-21,6951.270374,0.009684,698,0.5,2543903.39,3644.560730659026,0.49570200573065903,31.0,Fear,True,False,8587086.241161,Fear,49.0,10246.859436,1652257.93,1.0,Low,0.2106883476726545
2025-03-22,12498.535254,0.0,535,0.4747663551401869,971809.42,1816.4662056074767,0.41495327102803736,32.0,Fear,True,True,8599584.776415,Fear,31.0,6951.270374,2543903.39,1.0,Low,0.48706211257614485
2025-03-23,14047.421585,0.0,447,0.32662192393736017,2593519.67,5802.057427293064,0.6487695749440716,30.0,Fear,True,True,8613632.197999999,Fear,32.0,12498.535254,971809.42,1.0,Low,0.6202138381084047
2025-03-24,107878.961301,1.5312,1027,0.6153846153846154,3017587.05,2938.254186952288,0.2074001947419669,45.0,Neutral,True,False,8721511.159301,Neutral,30.0,14047.421585,2593519.67,1.0,Low,2.774521349481888
2025-03-25,32030.90678,0.0,791,0.3615676359039191,5372519.77,6792.060391908975,0.5335018963337548,46.0,Neutral,True,False,8753542.066081,Neutral,45.0,107878.961301,3017587.05,1.0,Low,0.902932820171709
2025-03-26,15802.167427,0.0,3102,0.27111540941328177,7597754.37,2449.30830754352,0.5074145712443585,47.0,Neutral,True,False,8769344.233508,Neutral,46.0,32030.90678,5372519.77,1.0,Low,0.44004917095635737
2025-03-27,58825.359221,0.0,785,0.33375796178343947,3240279.46,4127.744535031847,0.6038216560509554,40.0,Fear,True,False,8828169.592729,Fear,47.0,15802.167427,7597754.37,1.0,Low,1.6122987296003177
2025-03-28,21337.179335,0.0,728,0.3173076923076923,1483092.61,2037.2151236263737,0.7321428571428571,44.0,Fear,True,False,8849506.772064,Fear,40.0,58825.359221,3240279.46,1.0,Low,0.6098408024312534
2025-03-29,12098.872931,0.0,1894,0.3558606124604013,3668151.83,1936.7221911298839,0.5263991552270327,26.0,Fear,True,True,8861605.644995,Fear,44.0,21337.179335,1483092.61,1.0,Low,0.3453270556460501
2025-03-30,15795.11514,0.0,568,0.16549295774647887,2850874.96,5019.146056338028,0.8415492957746479,32.0,Fear,True,True,8877400.760135,Fear,26.0,12098.872931,3668151.83,1.0,Low,0.45326665572268104
2025-03-31,6978.184557,0.580795,495,0.5232323232323233,2164772.4699999997,4373.277717171717,0.43232323232323233,34.0,Fear,True,False,8884378.944692,Fear,32.0,15795.11514,2850874.96,0.0,Low,0.39777693215795834
2025-04-01,-2202.6622420000003,0.0,192,0.4583333333333333,704445.1900000001,3668.9853645833336,0.4791666666666667,34.0,Fear,False,False,8882176.28245,Fear,34.0,6978.184557,2164772.4699999997,1.0,Low,-0.11371975404178286
2025-04-02,202212.740938,28.665758500000003,1076,0.8949814126394052,3867930.6,3594.7310408921935,0.11895910780669144,44.0,Fear,True,False,9084389.023388,Fear,34.0,-2202.6622420000003,704445.1900000001,0.0,Low,2.8097718954732156
2025-04-03,-2365.961276,0.0,1748,0.2974828375286041,8670233.15,4960.087614416476,0.5469107551487414,25.0,Fear,False,False,9082023.062112,Fear,44.0,202212.740938,3867930.6,0.0,Low,-0.03210052684869934
2025-04-04,-25515.678949999998,0.0,1272,0.38757861635220126,3835545.73,3015.3661399371067,0.3922955974842767,28.0,Fear,False,False,9056507.383162,Fear,25.0,-2365.961276,8670233.15,1.0,Low,-0.329980603213281
2025-04-05,35907.33771,1.814678,360,0.5805555555555556,1267564.22,3521.011722222222,0.38333333333333336,30.0,Fear,True,True,9092414.720872,Fear,28.0,-25515.678949999998,3835545.73,1.0,Low,0.4666268786127233
2025-04-06,47053.449272,0.0,1048,0.31679389312977096,3551252.06,3388.59929389313,0.6469465648854962,34.0,Fear,True,True,9139468.170144,Fear,30.0,35907.33771,1267564.22,1.0,Low,0.613518425761322
2025-04-07,34527.370305,0.0,2814,0.23916133617626156,14460253.14,5138.682707889126,0.5028429282160626,23.0,Extreme Fear,True,False,9173995.540448999,Fear,34.0,47053.449272,3551252.06,1.0,Low,0.4568958414185444
2025-04-08,34899.394798,0.0,943,0.4093319194061506,8869391.4,9405.505196182397,0.4559915164369035,24.0,Extreme Fear,True,False,9208894.935246998,Fear,23.0,34527.370305,14460253.14,1.0,Low,0.476313255830954
2025-04-09,43120.444797,0.0,3967,0.43055205444920597,28556806.47,7198.589984875221,0.44466851525081924,18.0,Extreme Fear,True,False,9252015.380043998,Fear,24.0,34899.394798,8869391.4,1.0,Low,1.5895475222349467
2025-04-10,158261.822261,0.05977,2127,0.5289139633286318,28741953.29,13512.90704748472,0.5345557122708039,39.0,Fear,True,False,9410277.202304998,Fear,18.0,43120.444797,28556806.47,1.0,Low,2.8832337058873976
2025-04-11,126406.479081,0.0,1096,0.3357664233576642,11319327.07,10327.853166058394,0.2846715328467153,25.0,Fear,True,False,9536683.681385998,Fear,39.0,158261.822261,28741953.29,1.0,Low,2.458648297482194
2025-04-12,410419.694533,0.0,2109,0.2721669037458511,55914617.49,26512.383826458037,0.3793266951161688,43.0,Fear,True,True,9947103.375918997,Fear,25.0,126406.479081,11319327.07,1.0,Low,3.009381831929073
2025-04-13,48696.021521,0.0,1321,0.3618470855412566,14171154.79,10727.596358819075,0.5594246782740349,45.0,Neutral,True,True,9995799.397439998,Neutral,43.0,410419.694533,55914617.49,1.0,Low,0.3574524775889129
2025-04-14,45680.443063,0.0,890,0.42247191011235957,13079972.98,14696.598853932584,0.5808988764044943,31.0,Fear,True,False,10041479.840502998,Fear,45.0,48696.021521,14171154.79,1.0,Low,0.3381403749526478
2025-04-15,72357.706282,0.621726,1131,0.5720601237842617,20752168.24,18348.51303271441,0.3041556145004421,38.0,Fear,True,False,10113837.546784997,Fear,31.0,45680.443063,13079972.98,1.0,Low,0.5495063877993284
2025-04-16,58631.730257,0.0,1608,0.3401741293532338,36502715.9,22700.69396766169,0.5192786069651741,29.0,Fear,True,False,10172469.277041998,Fear,38.0,72357.706282,20752168.24,1.0,Low,0.45064142700131116
2025-04-17,5427.919886,0.0,1031,0.30358874878758485,2604551.51,2526.238128031038,0.33074684772065954,30.0,Fear,True,False,10177897.196927998,Fear,29.0,58631.730257,36502715.9,1.0,Low,0.03948117590032368
2025-04-18,4880.4047439999995,0.055965,1894,0.5126715945089757,24610650.46,12994.007634635693,0.3986272439281943,33.0,Fear,True,False,10182777.601671997,Fear,30.0,5427.919886,2604551.51,1.0,Low,0.03422633618833288
2025-04-19,71950.577495,0.0,2786,0.2921751615218952,32706462.71,11739.577426417804,0.35857860732232594,32.0,Fear,True,True,10254728.179166997,Fear,33.0,4880.4047439999995,24610650.46,1.0,Low,2.532653101287251
2025-04-20,25060.341936,0.0,1982,0.3985872855701312,12126094.05,6118.110015136226,0.5443995963673057,37.0,Fear,True,True,10279788.521102997,Fear,32.0,71950.577495,32706462.71,1.0,Low,0.8598320814941012
2025-04-21,34369.267906999994,0.0,1718,0.3940628637951106,42104054.84,24507.598859138536,0.35157159487776485,39.0,Fear,True,False,10314157.789009996,Fear,37.0,25060.341936,12126094.05,1.0,Low,1.179914369897016
2025-04-22,58652.763578,0.0,2998,0.2961974649766511,33753625.24,11258.714222815212,0.47364909939959976,47.0,Neutral,True,False,10372810.552587995,Neutral,39.0,34369.267906999994,42104054.84,0.0,Low,2.1817579756387673
2025-04-23,-419020.225731,0.0,6159,0.324728040266277,30682443.79,4981.72492125345,0.6848514369215781,72.0,Greed,False,False,9953790.326856995,Greed,47.0,58652.763578,33753625.24,1.0,Mid-High,-2.4244323288162115
2025-04-24,50704.395965,0.0,2232,0.4135304659498208,35088918.64,15720.841684587815,0.5479390681003584,63.0,Greed,True,False,10004494.722821996,Greed,72.0,-419020.225731,30682443.79,1.0,Mid-Low,0.2893039941239346
2025-04-25,20218.859206,0.0,1653,0.38596491228070173,27749455.78,16787.32957047792,0.41197822141560797,60.0,Greed,True,False,10024713.582027996,Greed,63.0,50704.395965,35088918.64,0.0,Mid-Low,0.11501647730652678
2025-04-26,-4125.753942,0.0,1131,0.1724137931034483,11948127.77,10564.215534924844,0.5340406719717065,65.0,Greed,False,True,10020587.828085996,Greed,60.0,20218.859206,27749455.78,1.0,Mid-Low,-0.024089729761914664
2025-04-27,2702.067468,0.0,337,0.3560830860534125,487537.69,1446.6993768545994,0.6201780415430267,61.0,Greed,True,True,10023289.895553997,Greed,65.0,-4125.753942,11948127.77,1.0,Mid-Low,0.015876002769259594
2025-04-28,36906.813759,0.0,1379,0.4169688179840464,26124921.49,18944.83066715011,0.47280638143582304,54.0,Neutral,True,False,10060196.709312996,Neutral,61.0,2702.067468,487537.69,1.0,Mid-Low,0.21661815396586023
2025-04-29,125749.613427,0.0,2243,0.43201069995541685,34089511.66,15198.177289344627,0.49264378065091396,60.0,Greed,True,False,10185946.322739996,Greed,54.0,36906.813759,26124921.49,1.0,Mid-Low,0.7052265361304941
2025-04-30,14003.797269,0.0,1113,0.26504941599281223,12693878.85,11405.10229110512,0.7529200359389039,56.0,Greed,True,False,10199950.120008996,Greed,60.0,125749.613427,34089511.66,1.0,Mid-Low,0.31686816655155464
2025-05-01,54536.829297000004,0.0,1230,0.43089430894308944,10720240.52,8715.642699186992,0.5577235772357724,53.0,Neutral,True,False,10254486.949305996,Neutral,56.0,14003.797269,12693878.85,,Mid-Low,1.2271455734531538
